,cell_i,cell_j,hour,demand
999,3,57,21,0.01301232
1000,4,0,1,0.01288536
1001,4,0,2,0.1640484
1002,4,0,3,0.2646672
1003,4,0,4,0.13387056
1004,4,0,7,0.01531104
1005,4,0,8,0.15583464
1006,4,0,10,0.1929648
1007,4,0,11,0.29982672
1008,4,0,12,0.25150128
1009,4,0,13,0.49873464
1010,4,0,14,0.48988464
1011,4,0,15,0.32615304
1012,4,0,16,0.01857312
1013,4,0,17,0.03053424
1014,4,0,18,0.01254672
1015,4,0,19,0.1629612
1016,4,0,20,0.32830296
1017,4,0,21,0.07026624
1018,4,0,22,0.2659776
1019,4,0,23,0.21244368
1020,4,2,2,0.03917568
1021,4,2,4,0.02337432
1022,4,2,7,0.00656184
1023,4,2,8,0.01198728
1024,4,2,9,0.01741584
1025,4,2,10,0.01057344
1026,4,2,11,0.01080456
1027,4,2,12,0.02647392
1028,4,2,13,0.01127088
1029,4,2,14,0.06729192
1030,4,2,15,0.01553112
1031,4,2,16,0.01326648
1032,4,2,17,0.01017816
1033,4,2,18,0.01254672
1034,4,2,19,0.01754976
1035,4,2,20,0.01042224
1036,4,2,21,0.02862696
1037,4,2,22,0.02868384
1038,4,2,23,0.01906536
1039,4,9,9,0.00248808
1040,4,18,13,0.01408848
1041,4,18,16,0.01326648
1042,4,18,17,0.02544528
1043,4,18,19,0.01504248
1044,4,18,20,0.01563336
1045,4,18,22,0.02868384
1046,4,19,20,0.07816728
1047,4,19,21,0.07807344
1048,4,20,1,0.00257712
1049,4,20,5,0.0020616
1050,4,20,11,0.0054024
1051,4,20,12,0.00264744
1052,4,20,14,0.0026916
1053,4,20,15,0.0025884
1054,4,20,17,0.01017816
1055,4,20,18,0.00250944
1056,4,20,19,0.0100284
1057,4,20,20,0.00260568
1058,4,20,21,0.0260244
1059,4,20,23,0.00544728
1060,4,21,1,0.01546224
1061,4,21,5,0.00824328
1062,4,21,10,0.00793008
1063,4,21,11,0.01620696
1064,4,21,12,0.01323696
1065,4,21,14,0.00807504
1066,4,21,15,0.00776544
1067,4,21,17,0.03816768
1068,4,21,18,0.01505592
1069,4,21,19,0.0300852
1070,4,21,20,0.01042224
1071,4,21,23,0.02178912
1072,4,22,1,0.005154
1073,4,22,3,0.01764456
1074,4,22,5,0.0020616
1075,4,22,9,0.007464
1076,4,22,10,0.00264336
1077,4,22,11,0.00810336
1078,4,22,12,0.00529488
1079,4,22,14,0.0026916
1080,4,22,15,0.01035408
1081,4,22,17,0.03053424
1082,4,22,18,0.00250944
1083,4,22,19,0.01504248
1084,4,22,20,0.00260568
1085,4,22,21,0.01301232
1086,4,22,22,0.0078228
1087,4,22,23,0.0081708
1088,4,23,3,0.01323336
1089,4,23,9,0.00497592
1090,4,23,11,0.01620696
1091,4,23,15,0.00517704
1092,4,23,17,0.01272264
1093,4,23,19,0.00752136
1094,4,23,21,0.02342208
1095,4,23,22,0.0052152
1096,4,23,23,0.01361808
1097,4,29,0,0.04304544
1098,4,29,1,0.01288536
1099,4,29,2,0.00979392
1100,4,29,8,0.0023976
1101,4,29,9,0.01243992
1102,4,29,10,0.0264336
1103,4,29,11,0.01080456
1104,4,29,12,0.0158844
1105,4,29,13,0.0281772
1106,4,29,14,0.0457584
1107,4,29,15,0.09577512
1108,4,29,16,0.01857312
1109,4,29,17,0.0356232
1110,4,29,18,0.0250932
1111,4,29,19,0.02757816
1112,4,29,20,0.01823904
1113,4,29,21,0.03903672
1114,4,29,22,0.01825344
1115,4,29,23,0.02451264
1116,4,30,0,0.01345176
1117,4,30,1,0.005154
1118,4,30,2,0.00244848
1119,4,30,9,0.00497592
1120,4,30,10,0.00793008
1121,4,30,11,0.0054024
1122,4,30,12,0.00529488
1123,4,30,13,0.01127088
1124,4,30,14,0.01076664
1125,4,30,15,0.01035408
1126,4,30,16,0.00530664
1127,4,30,17,0.01017816
1128,4,30,18,0.00501864
1129,4,30,19,0.0100284
1130,4,30,20,0.0078168
1131,4,30,21,0.01040976
1132,4,30,22,0.0078228
1133,4,30,23,0.01089456
1134,4,31,11,0.01350576
1135,4,31,12,0.03971064
1136,4,31,13,0.04508328
1137,4,32,10,0.00528672
1138,4,32,11,0.14586168
1139,4,32,12,0.02382648
1140,4,32,13,0.03381264
1141,4,32,14,0.03499176
1142,4,32,17,0.07379112
1143,4,32,18,0.01505592
1144,4,32,19,0.02256384
1145,4,32,20,0.04690032
1146,4,32,21,0.01301232
1147,4,32,22,0.05215248
1148,4,32,23,0.07626192
1149,4,33,10,0.01850352
1150,4,33,11,0.01350576
1151,4,33,14,0.01884168
1152,4,33,17,0.0356232
1153,4,33,18,0.01003728
1154,4,33,19,0.0200568
1155,4,33,21,0.01561464
1156,4,33,22,0.03129144
1157,4,33,23,0.0081708
1158,4,36,9,0.007464
1159,4,36,11,0.00810336
1160,4,36,15,0.01035408
1161,4,36,16,0.00795984
1162,4,36,17,0.00763344
1163,4,36,21,0.01040976
1164,4,36,22,0.0104304
1165,4,37,5,0.00824328
1166,4,37,9,0.007464
1167,4,37,10,0.0132168
1168,4,37,11,0.00810336
1169,4,37,13,0.0281772
1170,4,37,14,0.01345848
1171,4,37,15,0.00776544
1172,4,37,16,0.00795984
1173,4,37,17,0.00763344
1174,4,37,18,0.01254672
1175,4,37,21,0.01040976
1176,4,37,22,0.0104304
1177,4,38,4,0.00637488
1178,4,38,9,0.00248808
1179,4,38,10,0.01850352
1180,4,38,11,0.01080456
1181,4,38,12,0.02382648
1182,4,38,14,0.02153328
1183,4,38,15,0.0025884
1184,4,38,16,0.0026532
1185,4,38,17,0.02290056
1186,4,38,18,0.01756536
1187,4,38,19,0.00752136
1188,4,38,21,0.04163928
1189,4,38,22,0.0026076
1190,4,39,13,0.03944784
1191,4,39,14,0.01884168
1192,4,40,8,0.0191796
1193,4,40,9,0.04229568
1194,4,40,10,0.05286696
1195,4,40,11,0.20798808
1196,4,40,12,0.12972168
1197,4,40,13,0.10143768
1198,4,40,14,0.02960832
1199,4,40,15,0.01553112
1200,4,40,16,0.0530664
1201,4,40,17,0.12722592
1202,4,40,18,0.03763992
1203,4,40,19,0.02256384
1204,4,40,20,0.31527504
1205,4,40,21,0.0182172
1206,4,40,22,0.15124224
1207,4,40,23,0.04630176
1208,4,41,8,0.06473136
1209,4,41,9,0.15674304
1210,4,41,10,0.12423768
1211,4,41,11,0.09454008
1212,4,41,12,0.10060056
1213,4,41,13,0.14370312
1214,4,41,14,0.03768336
1215,4,41,16,0.06367968
1216,4,41,17,0.18066072
1217,4,41,19,0.04512768
1218,4,41,21,0.03903672
1219,4,41,22,0.17992608
1220,4,41,23,0.01906536
1221,4,42,1,0.10050528
1222,4,42,2,0.01713936
1223,4,42,5,0.05564208
1224,4,42,6,0.04024272
1225,4,42,9,0.0845916
1226,4,42,10,0.07401384
1227,4,42,11,0.1107468
1228,4,42,12,0.09530568
1229,4,42,13,0.01972392
1230,4,42,15,0.03623928
1231,4,42,16,0.04775976
1232,4,42,17,0.08396904
1233,4,42,18,0.01505592
1234,4,42,20,0.02866128
1235,4,42,21,0.1067004
1236,4,50,8,0.0023976
1237,4,50,14,0.00538344
1238,4,50,15,0.0025884
1239,4,50,17,0.00763344
1240,4,50,21,0.00520488
1241,4,51,8,0.01438464
1242,4,51,13,0.00845304
1243,4,51,14,0.01076664
1244,4,51,15,0.04141632
1245,4,51,16,0.01857312
1246,4,51,17,0.03307872
1247,4,51,21,0.0182172
1248,4,52,13,0.01408848
1249,4,52,15,0.02329656
1250,4,52,16,0.01061328
1251,4,52,21,0.01561464
1252,4,53,13,0.0028176
1253,4,53,15,0.00776544
1254,4,53,16,0.0026532
1255,4,53,21,0.00260256
1256,4,54,13,0.01972392
1257,4,54,14,0.01345848
1258,4,54,21,0.02862696
1259,4,55,21,0.00260256
1260,5,0,1,0.01288536
1261,5,0,4,0.01274952
1262,5,0,7,0.0174984
1263,5,0,10,0.02114688
1264,5,0,11,0.03241368
1265,5,0,12,0.02647392
1266,5,0,13,0.04226568
1267,5,0,14,0.05383344
1268,5,0,15,0.02070816
1269,5,0,16,0.01857312
1270,5,0,17,0.03816768
1271,5,0,18,0.01756536
1272,5,0,20,0.01302792
1273,5,0,21,0.03383184
1274,5,0,22,0.01825344
1275,5,0,23,0.01634184
1276,5,1,1,0.00257712
1277,5,1,10,0.00264336
1278,5,1,11,0.0054024
1279,5,1,13,0.0028176
1280,5,1,14,0.0026916
1281,5,1,18,0.00250944
1282,5,1,20,0.00260568
1283,5,1,23,0.00272352
1284,5,2,1,0.005154
1285,5,2,2,0.00979392
1286,5,2,4,0.02337432
1287,5,2,7,0.0087492
1288,5,2,8,0.01438464
1289,5,2,9,0.014928
1290,5,2,10,0.00793008
1291,5,2,11,0.00810336
1292,5,2,12,0.02912112
1293,5,2,13,0.00845304
1294,5,2,14,0.06998352
1295,5,2,15,0.04659336
1296,5,2,16,0.01591992
1297,5,2,17,0.02290056
1298,5,2,18,0.00752808
1299,5,2,19,0.0200568
1300,5,2,20,0.01042224
1301,5,2,21,0.02862696
1302,5,2,22,0.02086104
1303,5,2,23,0.02178912
1304,5,18,13,0.00563544
1305,5,18,16,0.0026532
1306,5,18,17,0.00763344
1307,5,18,19,0.00501408
1308,5,18,20,0.00260568
1309,5,18,22,0.0052152
1310,5,19,13,0.01127088
1311,5,19,16,0.0291864
1312,5,19,17,0.0356232
1313,5,19,19,0.0200568
1314,5,19,20,0.03126696
1315,5,19,21,0.02081952
1316,5,19,22,0.03911424
1317,5,20,17,0.01017816
1318,5,20,19,0.00752136
1319,5,20,20,0.0078168
1320,5,21,17,0.00508896
1321,5,21,19,0.00752136
1322,5,21,20,0.01042224
1323,5,22,1,0.0231936
1324,5,22,3,0.01985016
1325,5,22,5,0.01030416
1326,5,22,9,0.00995184
1327,5,22,10,0.00793008
1328,5,22,11,0.03781608
1329,5,22,12,0.0185316
1330,5,22,14,0.00807504
1331,5,22,15,0.01811952
1332,5,22,17,0.03307872
1333,5,22,18,0.02007456
1334,5,22,19,0.03760656
1335,5,22,20,0.02605584
1336,5,22,21,0.02862696
1337,5,22,22,0.0104304
1338,5,22,23,0.01361808
1339,5,30,0,0.03766464
1340,5,30,1,0.01288536
1341,5,30,2,0.00979392
1342,5,30,8,0.00719232
1343,5,30,9,0.007464
1344,5,30,10,0.0264336
1345,5,30,11,0.02160912
1346,5,30,12,0.0158844
1347,5,30,13,0.04790112
1348,5,30,14,0.03768336
1349,5,30,15,0.04659336
1350,5,30,16,0.03183984
1351,5,30,17,0.0356232
1352,5,30,18,0.01756536
1353,5,30,19,0.02757816
1354,5,30,20,0.03908376
1355,5,30,21,0.03122928
1356,5,30,22,0.01825344
1357,5,30,23,0.02995992
1358,5,32,10,0.00528672
1359,5,32,11,0.00810336
1360,5,32,14,0.01076664
1361,5,32,17,0.01017816
1362,5,32,18,0.00752808
1363,5,32,19,0.00752136
1364,5,32,21,0.01040976
1365,5,32,22,0.01564584
1366,5,33,10,0.02114688
1367,5,33,11,0.00810336
1368,5,33,14,0.00538344
1369,5,33,17,0.02798976
1370,5,33,19,0.00752136
1371,5,33,21,0.00520488
1372,5,33,22,0.01825344
1373,5,37,5,0.00824328
1374,5,37,10,0.0132168
1375,5,37,13,0.02535936
1376,5,37,14,0.02422512
1377,5,37,18,0.01003728
1378,5,38,4,0.00424992
1379,5,38,9,0.007464
1380,5,38,10,0.01586016
1381,5,38,11,0.01620696
1382,5,38,12,0.02382648
1383,5,38,14,0.01615008
1384,5,38,15,0.00776544
1385,5,38,16,0.00795984
1386,5,38,17,0.00763344
1387,5,38,18,0.01003728
1388,5,38,19,0.0100284
1389,5,38,21,0.02862696
1390,5,38,22,0.0078228
1391,5,39,8,0.01678224
1392,5,39,9,0.03980784
1393,5,39,10,0.05815368
1394,5,39,11,0.08643648
1395,5,39,12,0.03971064
1396,5,39,13,0.03381264
1397,5,39,14,0.0403752
1398,5,39,15,0.01811952
1399,5,39,16,0.03714648
1400,5,39,17,0.0407124
1401,5,39,18,0.02760264
1402,5,39,19,0.01253544
1403,5,39,20,0.01563336
1404,5,39,21,0.03383184
1405,5,39,22,0.06779808
1406,5,39,23,0.03813096
1407,5,40,8,0.01678224
1408,5,40,9,0.04478376
1409,5,40,10,0.11102088
1410,5,40,11,0.09454008
1411,5,40,12,0.04235808
1412,5,40,13,0.01408848
1413,5,40,14,0.02422512
1414,5,40,15,0.02070816
1415,5,40,16,0.02122656
1416,5,40,17,0.04834584
1417,5,40,19,0.0200568
1418,5,40,20,0.0078168
1419,5,40,21,0.01040976
1420,5,40,22,0.04172208
1421,5,40,23,0.02178912
1422,5,41,1,0.005154
1423,5,41,5,0.00412152
1424,5,41,6,0.00402432
1425,5,41,8,0.00479496
1426,5,41,9,0.01243992
1427,5,41,10,0.0132168
1428,5,41,11,0.02971248
1429,5,41,12,0.01058952
1430,5,41,13,0.01408848
1431,5,41,15,0.01294248
1432,5,41,16,0.02122656
1433,5,41,17,0.01017816
1434,5,41,18,0.01254672
1435,5,41,20,0.01042224
1436,5,41,21,0.01561464
1437,5,42,1,0.005154
1438,5,42,5,0.0061824
1439,5,42,6,0.00402432
1440,5,42,8,0.0023976
1441,5,42,9,0.014928
1442,5,42,10,0.00793008
1443,5,42,11,0.02701152
1444,5,42,12,0.00794208
1445,5,42,13,0.01690632
1446,5,42,15,0.02329656
1447,5,42,16,0.01591992
1448,5,42,17,0.01272264
1449,5,42,18,0.00752808
1450,5,42,20,0.01563336
1451,5,42,21,0.01301232
1452,5,51,8,0.00958992
1453,5,51,15,0.01553112
1454,5,51,16,0.01591992
1455,5,51,17,0.02290056
1456,5,53,13,0.01127088
1457,5,53,15,0.02070816
1458,5,53,16,0.00530664
1459,5,53,21,0.01040976
1460,5,54,13,0.02254176
1461,5,54,14,0.01615008
1462,5,54,15,0.03623928
1463,5,54,16,0.00530664
1464,5,54,21,0.02081952
1465,5,55,15,0.02329656
1466,5,55,16,0.01591992
1467,5,56,15,0.04659336
1468,5,56,16,0.01591992
1469,6,1,0,0.04035504
1470,6,1,1,0.01803936
1471,6,1,4,0.01699944
1472,6,1,7,0.01968576
1473,6,1,10,0.0396504
1474,6,1,11,0.07022976
1475,6,1,12,0.068832
1476,6,1,13,0.17469816
1477,6,1,14,0.28262568
1478,6,1,15,0.2666172
1479,6,1,16,0.34227816
1480,6,1,17,0.2773524
1481,6,1,18,0.0702612
1482,6,1,19,0.0200568
1483,6,1,20,0.04690032
1484,6,1,21,0.080676
1485,6,1,22,0.02607624
1486,6,1,23,0.15252384
1487,6,2,0,0.01614192
1488,6,2,1,0.01288536
1489,6,2,2,0.00979392
1490,6,2,4,0.04037376
1491,6,2,7,0.043746
1492,6,2,8,0.0191796
1493,6,2,9,0.014928
1494,6,2,10,0.0264336
1495,6,2,11,0.04862064
1496,6,2,12,0.07942152
1497,6,2,13,0.10707288
1498,6,2,14,0.18841704
1499,6,2,15,0.0543588
1500,6,2,16,0.0795996
1501,6,2,17,0.03816768
1502,6,2,18,0.06273312
1503,6,2,19,0.02256384
1504,6,2,20,0.07035072
1505,6,2,21,0.08588088
1506,6,2,22,0.06779808
1507,6,2,23,0.0626436
1508,6,3,0,0.01076136
1509,6,3,4,0.00424992
1510,6,3,9,0.00497592
1511,6,3,10,0.00528672
1512,6,3,11,0.01350576
1513,6,3,12,0.02382648
1514,6,3,13,0.01972392
1515,6,3,14,0.0403752
1516,6,3,15,0.01811952
1517,6,3,16,0.01326648
1518,6,3,17,0.00508896
1519,6,3,18,0.01756536
1520,6,3,20,0.08077296
1521,6,3,21,0.01561464
1522,6,9,15,0.01811952
1523,6,18,17,0.01272264
1524,6,18,19,0.01253544
1525,6,19,16,0.01326648
1526,6,19,17,0.0407124
1527,6,19,20,0.01823904
1528,6,19,21,0.01561464
1529,6,19,22,0.03650664
1530,6,21,18,0.00501864
1531,6,21,22,0.0052152
1532,6,22,1,0.01030824
1533,6,22,3,0.00882216
1534,6,22,5,0.00412152
1535,6,22,9,0.00497592
1536,6,22,10,0.00528672
1537,6,22,11,0.01620696
1538,6,22,12,0.01058952
1539,6,22,14,0.00538344
1540,6,22,15,0.01035408
1541,6,22,17,0.01272264
1542,6,22,18,0.0250932
1543,6,22,19,0.00752136
1544,6,22,20,0.01042224
1545,6,22,21,0.01040976
1546,6,22,22,0.01564584
1547,6,22,23,0.00272352
1548,6,23,0,0.0026904
1549,6,23,1,0.005154
1550,6,23,3,0.01102776
1551,6,23,5,0.00412152
1552,6,23,9,0.00248808
1553,6,23,10,0.00264336
1554,6,23,11,0.01890792
1555,6,23,12,0.01058952
1556,6,23,14,0.01884168
1557,6,23,15,0.01811952
1558,6,23,17,0.01526712
1559,6,23,18,0.02760264
1560,6,23,19,0.01504248
1561,6,23,20,0.01042224
1562,6,23,21,0.01040976
1563,6,23,22,0.01564584
1564,6,23,23,0.0081708
1565,6,29,13,0.04508328
1566,6,29,14,0.02691672
1567,6,29,17,0.05597928
1568,6,29,19,0.00752136
1569,6,30,0,0.04035504
1570,6,30,1,0.02061648
1571,6,30,2,0.00734544
1572,6,30,8,0.00719232
1573,6,30,9,0.00995184
1574,6,30,10,0.02907696
1575,6,30,11,0.01620696
1576,6,30,12,0.00794208
1577,6,30,13,0.05071872
1578,6,30,14,0.03768336
1579,6,30,15,0.0284736
1580,6,30,16,0.03183984
1581,6,30,17,0.0407124
1582,6,30,18,0.03011184
1583,6,30,19,0.03509928
1584,6,30,20,0.06513936
1585,6,30,21,0.0442416
1586,6,30,22,0.02086104
1587,6,30,23,0.03268368
1588,6,33,10,0.03172032
1589,6,33,11,0.01350576
1590,6,33,14,0.01884168
1591,6,33,17,0.02798976
1592,6,33,19,0.01504248
1593,6,33,21,0.02081952
1594,6,33,22,0.03911424
1595,6,34,10,0.02114688
1596,6,34,16,0.00795984
1597,6,34,17,0.00508896
1598,6,35,10,0.03172032
1599,6,35,12,0.02912112
1600,6,35,14,0.0430668
1601,6,35,16,0.05041296
1602,6,36,5,0.0020616
1603,6,36,10,0.00528672
1604,6,36,12,0.04500552
1605,6,36,13,0.07044288
1606,6,36,14,0.01345848
1607,6,36,15,0.00517704
1608,6,36,18,0.00501864
1609,6,37,5,0.01030416
1610,6,37,10,0.01057344
1611,6,37,13,0.12679704
1612,6,37,14,0.00807504
1613,6,37,15,0.00517704
1614,6,37,18,0.01756536
1615,6,38,4,0.00637488
1616,6,38,10,0.01586016
1617,6,38,11,0.01890792
1618,6,38,12,0.02382648
1619,6,38,13,0.00845304
1620,6,38,14,0.00807504
1621,6,38,17,0.00763344
1622,6,38,18,0.01003728
1623,6,38,21,0.02081952
1624,6,39,8,0.00479496
1625,6,39,9,0.0621996
1626,6,39,10,0.0132168
1627,6,39,11,0.04862064
1628,6,39,12,0.10589544
1629,6,39,13,0.2113284
1630,6,39,14,0.01076664
1631,6,39,16,0.00530664
1632,6,39,17,0.23918472
1633,6,39,18,0.21078336
1634,6,39,19,0.00501408
1635,6,39,20,0.00260568
1636,6,39,21,0.19258128
1637,6,39,22,0.23990136
1638,6,39,23,0.00544728
1639,6,40,1,0.005154
1640,6,40,5,0.00412152
1641,6,40,6,0.00603648
1642,6,40,8,0.0191796
1643,6,40,9,0.02985576
1644,6,40,10,0.0396504
1645,6,40,11,0.04051704
1646,6,40,12,0.03176856
1647,6,40,13,0.0281772
1648,6,40,14,0.02691672
1649,6,40,15,0.02070816
1650,6,40,16,0.04510632
1651,6,40,17,0.02290056
1652,6,40,18,0.03262128
1653,6,40,19,0.00752136
1654,6,40,20,0.02605584
1655,6,40,21,0.04163928
1656,6,40,22,0.013038
1657,6,40,23,0.01906536
1658,6,41,1,0.01030824
1659,6,41,5,0.00412152
1660,6,41,6,0.00603648
1661,6,41,8,0.00719232
1662,6,41,9,0.01243992
1663,6,41,10,0.0132168
1664,6,41,11,0.01890792
1665,6,41,12,0.01323696
1666,6,41,13,0.01690632
1667,6,41,15,0.01553112
1668,6,41,16,0.0291864
1669,6,41,17,0.0178116
1670,6,41,18,0.01003728
1671,6,41,20,0.01823904
1672,6,41,21,0.0182172
1673,6,51,8,0.01198728
1674,6,51,15,0.01553112
1675,6,51,16,0.01591992
1676,6,51,17,0.03053424
1677,7,0,1,0.02577048
1678,7,0,12,0.01323696
1679,7,1,1,0.01546224
1680,7,1,11,0.02701152
1681,7,1,12,0.03706344
1682,7,1,13,0.06480744
1683,7,1,15,0.03882768
1684,7,1,17,0.0356232
1685,7,1,20,0.03647808
1686,7,1,21,0.01561464
1687,7,1,23,0.0544728
1688,7,2,1,0.00257712
1689,7,2,2,0.00244848
1690,7,2,4,0.01062456
1691,7,2,7,0.00656184
1692,7,2,8,0.01198728
1693,7,2,9,0.00497592
1694,7,2,10,0.00264336
1695,7,2,12,0.00529488
1696,7,2,13,0.0309948
1697,7,2,15,0.02329656
1698,7,2,16,0.02122656
1699,7,2,17,0.0178116
1700,7,2,18,0.01254672
1701,7,2,19,0.00501408
1702,7,2,20,0.01823904
1703,7,2,21,0.02081952
1704,7,2,22,0.01564584
1705,7,2,23,0.01634184
1706,7,3,0,0.01076136
1707,7,3,1,0.00773112
1708,7,3,2,0.00489696
1709,7,3,4,0.0191244
1710,7,3,7,0.01093656
1711,7,3,8,0.00719232
1712,7,3,9,0.02239176
1713,7,3,10,0.00528672
1714,7,3,11,0.01620696
1715,7,3,12,0.0185316
1716,7,3,13,0.02535936
1717,7,3,14,0.02422512
1718,7,3,15,0.03623928
1719,7,3,16,0.06102624
1720,7,3,17,0.03816768
1721,7,3,18,0.02007456
1722,7,3,19,0.0100284
1723,7,3,20,0.01823904
1724,7,3,21,0.02342208
1725,7,3,22,0.02868384
1726,7,3,23,0.02178912
1727,7,4,0,0.01883232
1728,7,4,4,0.01274952
1729,7,4,9,0.014928
1730,7,4,11,0.04591944
1731,7,4,12,0.03706344
1732,7,4,13,0.02535936
1733,7,4,14,0.0915168
1734,7,4,15,0.02070816
1735,7,4,16,0.03449304
1736,7,4,17,0.02035608
1737,7,4,18,0.01756536
1738,7,4,21,0.01301232
1739,7,5,0,0.00807096
1740,7,5,4,0.00424992
1741,7,5,9,0.007464
1742,7,5,11,0.01080456
1743,7,5,12,0.01058952
1744,7,5,13,0.01408848
1745,7,5,14,0.01884168
1746,7,5,15,0.00517704
1747,7,5,16,0.01061328
1748,7,5,17,0.00508896
1749,7,5,18,0.00752808
1750,7,5,21,0.00780744
1751,7,9,9,0.00248808
1752,7,9,15,0.01035408
1753,7,18,17,0.00763344
1754,7,18,19,0.00501408
1755,7,19,17,0.00254448
1756,7,19,19,0.00752136
1757,7,19,22,0.0052152
1758,7,20,13,0.0028176
1759,7,20,16,0.01061328
1760,7,20,17,0.02290056
1761,7,20,18,0.01756536
1762,7,20,19,0.08273424
1763,7,20,20,0.01042224
1764,7,20,21,0.01561464
1765,7,20,22,0.03129144
1766,7,21,18,0.00752808
1767,7,21,22,0.0078228
1768,7,22,14,0.01345848
1769,7,22,15,0.01294248
1770,7,23,0,0.01076136
1771,7,23,1,0.00773112
1772,7,23,3,0.00882216
1773,7,23,5,0.00824328
1774,7,23,9,0.00995184
1775,7,23,10,0.00793008
1776,7,23,11,0.02431032
1777,7,23,12,0.0158844
1778,7,23,15,0.00776544
1779,7,23,17,0.02544528
1780,7,23,18,0.0250932
1781,7,23,19,0.02507088
1782,7,23,20,0.01823904
1783,7,23,21,0.02081952
1784,7,23,22,0.01825344
1785,7,23,23,0.01089456
1786,7,29,13,0.0028176
1787,7,29,14,0.06998352
1788,7,29,16,0.03449304
1789,7,29,17,0.03816768
1790,7,29,19,0.00501408
1791,7,29,20,0.0416892
1792,7,29,21,0.01040976
1793,7,30,0,0.04035504
1794,7,30,1,0.01546224
1795,7,30,2,0.00979392
1796,7,30,3,0.01985016
1797,7,30,8,0.00958992
1798,7,30,9,0.007464
1799,7,30,10,0.03700704
1800,7,30,11,0.04591944
1801,7,30,12,0.0185316
1802,7,30,13,0.1211616
1803,7,30,14,0.07805856
1804,7,30,15,0.0258852
1805,7,30,16,0.1857324
1806,7,30,17,0.06615744
1807,7,30,18,0.02760264
1808,7,30,19,0.03509928
1809,7,30,20,0.10422312
1810,7,30,21,0.11190528
1811,7,30,22,0.07822872
1812,7,30,23,0.03813096
1813,7,31,10,0.00264336
1814,7,31,11,0.01350576
1815,7,31,13,0.01690632
1816,7,31,17,0.02798976
1817,7,31,20,0.01563336
1818,7,31,21,0.02862696
1819,7,31,22,0.02868384
1820,7,32,10,0.0132168
1821,7,32,11,0.01620696
1822,7,32,13,0.00563544
1823,7,32,14,0.01615008
1824,7,32,17,0.0356232
1825,7,32,20,0.01823904
1826,7,32,21,0.03122928
1827,7,32,22,0.03389904
1828,7,33,10,0.00528672
1829,7,33,11,0.0027012
1830,7,33,14,0.0026916
1831,7,33,17,0.00254448
1832,7,33,20,0.00260568
1833,7,33,21,0.00520488
1834,7,33,22,0.0052152
1835,7,36,8,0.02876952
1836,7,36,10,0.01850352
1837,7,36,11,0.01620696
1838,7,36,13,0.05071872
1839,7,36,15,0.0258852
1840,7,36,17,0.01526712
1841,7,36,18,0.01505592
1842,7,36,19,0.00752136
1843,7,37,11,0.01080456
1844,7,37,13,0.00845304
1845,7,38,1,0.00773112
1846,7,38,4,0.00637488
1847,7,38,5,0.0061824
1848,7,38,6,0.00402432
1849,7,38,8,0.0023976
1850,7,38,9,0.01243992
1851,7,38,10,0.04229376
1852,7,38,11,0.06752856
1853,7,38,12,0.04500552
1854,7,38,13,0.02254176
1855,7,38,14,0.01345848
1856,7,38,15,0.01811952
1857,7,38,16,0.02122656
1858,7,38,17,0.0356232
1859,7,38,18,0.03513048
1860,7,38,20,0.02084472
1861,7,38,21,0.11190528
1862,7,38,23,0.02178912
1863,7,39,1,0.00773112
1864,7,39,5,0.0061824
1865,7,39,6,0.00804864
1866,7,39,8,0.02637192
1867,7,39,9,0.04478376
1868,7,39,10,0.02907696
1869,7,39,11,0.09724104
1870,7,39,12,0.0185316
1871,7,39,13,0.01408848
1872,7,39,15,0.03106224
1873,7,39,16,0.0557196
1874,7,39,17,0.02544528
1875,7,39,18,0.0476772
1876,7,39,20,0.02866128
1877,7,39,21,0.06506112
1878,7,39,22,0.02346864
1879,7,39,23,0.02995992
1880,7,40,1,0.005154
1881,7,40,5,0.00412152
1882,7,40,6,0.0020112
1883,7,40,8,0.00958992
1884,7,40,9,0.02487984
1885,7,40,10,0.02379024
1886,7,40,11,0.02701152
1887,7,40,12,0.02382648
1888,7,40,13,0.01972392
